cell_id,result_path,task,config,rep,model,thinking_level,language,category,reward_binary,reward_partial,total_tokens,turns,tool_calls,agent_wall_s,agent_exit,agent_timed_out,agent_resource_exhausted,verifier_exit,patch_bytes,session_count,session_path,session_bytes,identity_mismatches,has_model_patch,has_verifier_directory,has_verifier_reward,has_verifier_ctrf,has_verifier_log,resource_policy_present,primary_disposition
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/drizzle-orm-window-function-builders/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/drizzle-orm-window-function-builders/rep0/result.json,drizzle-orm-window-function-builders,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,typescript,feature_request,0,0.8721264367816092,7981423,129,147,3525.5,0,False,,0,56809,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/drizzle-orm-window-function-builders/rep0/session/2026-06-26T17-28-04-996Z_019f04f9-7484-722b-ae7d-c27d1fd85299.jsonl,509687,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/dynamodb-toolbox-conditional-attribute-requirements/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/dynamodb-toolbox-conditional-attribute-requirements/rep0/result.json,dynamodb-toolbox-conditional-attribute-requirements,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,typescript,feature_request,0,0.9961479198767335,16921969,156,185,3326.7,0,False,,0,56024,3,,0,,True,True,True,True,True,False,ambiguous_multiple_sessions
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/dynamodb-toolbox-lazy-recursive-schemas/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/dynamodb-toolbox-lazy-recursive-schemas/rep0/result.json,dynamodb-toolbox-lazy-recursive-schemas,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,typescript,feature_request,0,0.9823619631901841,10114830,132,162,4875.5,0,False,,0,72149,2,,0,,True,True,True,True,True,False,ambiguous_multiple_sessions
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/effect-sse-httpapi-streaming/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/effect-sse-httpapi-streaming/rep0/result.json,effect-sse-httpapi-streaming,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,typescript,feature_request,0,0.5982905982905983,20162606,185,196,5199.5,0,False,,0,37466,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/effect-sse-httpapi-streaming/rep0/session/2026-06-26T21-48-18-184Z_019f05e7-b188-7960-a1d7-69254f83c699.jsonl,824833,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/eicrud-keyset-pagination-cursor/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/eicrud-keyset-pagination-cursor/rep0/result.json,eicrud-keyset-pagination-cursor,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,typescript,feature_request,0,0.945054945054945,1763638,38,53,2664.7,0,False,,0,11516,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/eicrud-keyset-pagination-cursor/rep0/session/2026-06-27T13-08-22-886Z_019f0932-0ce6-78db-a6d4-c3a9b5661533.jsonl,315060,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/etree-xml-diff-patch/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/etree-xml-diff-patch/rep0/result.json,etree-xml-diff-patch,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,go,feature_request,-1,0.0,91425,9,12,1463.1,0,False,,skipped_empty_patch,0,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/etree-xml-diff-patch/rep0/session/2026-06-27T05-28-58-652Z_019f078d-741c-7888-bdab-24edfbeea3cf.jsonl,216789,,True,True,False,False,False,False,verifier_skipped_empty_patch
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/expr-try-catch-errors/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/expr-try-catch-errors/rep0/result.json,expr-try-catch-errors,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,go,feature_request,0,0.9990353310020499,20769724,149,159,5400.1,timeout,True,,0,39462,2,,0,,True,True,True,True,True,False,ambiguous_multiple_sessions
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/fastapi-deprecation-response-headers/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/fastapi-deprecation-response-headers/rep0/result.json,fastapi-deprecation-response-headers,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,python,feature_request,0,0.996637114032406,9837691,170,176,3727.1,0,False,,0,39999,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/fastapi-deprecation-response-headers/rep0/session/2026-06-27T14-38-37-179Z_019f0984-aa7a-7f97-9bbf-4357ba412afe.jsonl,660351,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/fastapi-implicit-head-options/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/fastapi-implicit-head-options/rep0/result.json,fastapi-implicit-head-options,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,python,feature_request,0,0.9927604658482846,16351176,157,160,4494.5,0,False,,0,50197,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/fastapi-implicit-head-options/rep0/session/2026-06-26T23-53-55-149Z_019f065a-b2cd-78d1-b81f-fef1959093e1.jsonl,1233781,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/fd-deterministic-multi-key-sorting/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/fd-deterministic-multi-key-sorting/rep0/result.json,fd-deterministic-multi-key-sorting,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,rust,feature_request,0,0.0,9340292,118,123,2195.2,0,False,,0,36469,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/fd-deterministic-multi-key-sorting/rep0/session/2026-06-27T01-47-04-007Z_019f06c2-49c7-703f-9fb2-51015dfdb8f0.jsonl,564211,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/geo-shapeindex-serialization/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/geo-shapeindex-serialization/rep0/result.json,geo-shapeindex-serialization,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,go,feature_request,0,0.9743178170144462,1684036,43,57,3132.2,0,False,,0,15492,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/geo-shapeindex-serialization/rep0/session/2026-06-27T15-01-04-078Z_019f0999-37ce-7901-b833-6c36f9f6caaf.jsonl,327073,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/go-critic-doc-link-checker/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/go-critic-doc-link-checker/rep0/result.json,go-critic-doc-link-checker,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,go,feature_request,0,0.8947368421052632,6861936,134,164,2883.0,0,False,,0,19464,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/go-critic-doc-link-checker/rep0/session/2026-06-27T15-41-26-455Z_019f09be-2e37-71bd-b7b5-69680280841c.jsonl,459693,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/go-genai-streamed-function-args/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/go-genai-streamed-function-args/rep0/result.json,go-genai-streamed-function-args,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,go,feature_request,0,0.9264705882352942,8192716,118,121,3316.4,0,False,,0,39160,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/go-genai-streamed-function-args/rep0/session/2026-06-27T18-04-50-462Z_019f0a41-779e-7a5f-b575-e43e73e71759.jsonl,608886,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/go-git-worktree-merge-conflicts/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/go-git-worktree-merge-conflicts/rep0/result.json,go-git-worktree-merge-conflicts,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,go,feature_request,-1,0.0,792456,28,40,2692.8,0,False,,skipped_empty_patch,0,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/go-git-worktree-merge-conflicts/rep0/session/2026-06-27T18-04-50-383Z_019f0a41-774f-7795-9cfb-65103bda81d5.jsonl,203814,,True,True,False,False,False,False,verifier_skipped_empty_patch
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/goreleaser-retry-publish-auditing/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/goreleaser-retry-publish-auditing/rep0/result.json,goreleaser-retry-publish-auditing,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,go,feature_request,0,0.5344827586206896,1603198,35,52,1911.0,0,False,,0,1543,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/goreleaser-retry-publish-auditing/rep0/session/2026-06-27T07-23-21-800Z_019f07f6-2d48-7603-8208-be17ea617604.jsonl,387186,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/gql-incremental-graphql-delivery/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/gql-incremental-graphql-delivery/rep0/result.json,gql-incremental-graphql-delivery,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,python,feature_request,0,0.9830917874396136,3474131,55,68,3531.9,0,False,,0,22625,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/gql-incremental-graphql-delivery/rep0/session/2026-06-26T19-16-58-217Z_019f055d-24e9-7b49-ac9c-feae226dd097.jsonl,624029,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/happy-dom-abort-pending-body-reads/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/happy-dom-abort-pending-body-reads/rep0/result.json,happy-dom-abort-pending-body-reads,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,typescript,bugfix,1,1.0,6906278,77,91,2137.1,0,False,,0,16691,2,,0,,True,True,True,True,True,False,ambiguous_multiple_sessions
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/happy-dom-deterministic-intersectionobserver/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/happy-dom-deterministic-intersectionobserver/rep0/result.json,happy-dom-deterministic-intersectionobserver,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,typescript,feature_request,0,0.391304347826087,436686,36,48,2469.4,0,False,,0,3948,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/happy-dom-deterministic-intersectionobserver/rep0/session/2026-06-27T19-35-01-759Z_019f0a94-097f-725f-975a-4bd651e8484f.jsonl,113853,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/helm-array-merge-strategies/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/helm-array-merge-strategies/rep0/result.json,helm-array-merge-strategies,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,go,feature_request,0,0.864406779661017,11690548,122,136,5244.2,0,False,,0,60882,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/helm-array-merge-strategies/rep0/session/2026-06-27T19-36-01-731Z_019f0a94-f3c3-765b-a0b3-4c7e36099df7.jsonl,737716,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/helm-unified-manifest-stream/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/helm-unified-manifest-stream/rep0/result.json,helm-unified-manifest-stream,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,go,feature_request,1,1.0,9664578,116,136,2880.4,0,False,,0,62384188,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/helm-unified-manifest-stream/rep0/session/2026-06-27T20-16-21-264Z_019f0ab9-df10-7d24-a504-d091b1e7ef02.jsonl,565048,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/httpx-deterministic-cookie-store/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/httpx-deterministic-cookie-store/rep0/result.json,httpx-deterministic-cookie-store,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,typescript,feature_request,-1,0.0,197625,13,17,1432.9,0,False,,skipped_empty_patch,0,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/httpx-deterministic-cookie-store/rep0/session/2026-06-27T20-38-25-824Z_019f0ace-1520-747f-8e91-c67ed6a3b600.jsonl,220077,,True,True,False,False,False,False,verifier_skipped_empty_patch
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/httpx-multipart-response-parsing/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/httpx-multipart-response-parsing/rep0/result.json,httpx-multipart-response-parsing,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,python,feature_request,0,0.9921090387374462,13151443,119,126,5067.7,0,False,,0,32240,2,,0,,True,True,True,True,True,False,ambiguous_multiple_sessions
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/httpx-streaming-json-iteration/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/httpx-streaming-json-iteration/rep0/result.json,httpx-streaming-json-iteration,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,python,feature_request,0,0.9847883597883598,7180565,107,111,4137.5,0,False,,0,30326,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/httpx-streaming-json-iteration/rep0/session/2026-06-26T20-10-59-540Z_019f058e-9a54-7ac1-a751-7a8b034a3eda.jsonl,503152,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/igel-persist-feature-schema/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/igel-persist-feature-schema/rep0/result.json,igel-persist-feature-schema,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,python,feature_request,0,0.07692307692307693,5527940,71,84,2830.3,0,False,,0,45575,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/igel-persist-feature-schema/rep0/session/2026-06-27T21-28-52-049Z_019f0afc-4251-7084-aabe-beacaf430a11.jsonl,555187,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/ink-grid-box-layout/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/ink-grid-box-layout/rep0/result.json,ink-grid-box-layout,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,typescript,feature_request,0,0.7162162162162162,13296508,167,178,4782.3,0,False,,0,23008,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/ink-grid-box-layout/rep0/session/2026-06-27T22-08-20-364Z_019f0b20-658c-7234-a311-c1a47f3e59c8.jsonl,671491,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/ipython-session-bundle-replay/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/ipython-session-bundle-replay/rep0/result.json,ipython-session-bundle-replay,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,python,feature_request,0,0.6739130434782609,4886366,104,121,4041.2,0,False,,0,43098,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/ipython-session-bundle-replay/rep0/session/2026-06-27T22-34-06-203Z_019f0b37-fbfb-7fb1-b235-8cd9c14d511e.jsonl,455401,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/katex-multicolumn-array-spans/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/katex-multicolumn-array-spans/rep0/result.json,katex-multicolumn-array-spans,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,javascript,feature_request,0,0.987012987012987,12310037,126,133,4481.3,0,False,,0,28769,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/katex-multicolumn-array-spans/rep0/session/2026-06-27T23-04-48-388Z_019f0b54-1804-7861-9740-3acf3376bbb5.jsonl,742720,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/kcp-go-multiplexed-kcp-streams/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/kcp-go-multiplexed-kcp-streams/rep0/result.json,kcp-go-multiplexed-kcp-streams,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,go,feature_request,0,0.2857142857142857,108060,9,14,1673.5,0,False,,0,2658,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/kcp-go-multiplexed-kcp-streams/rep0/session/2026-06-27T23-31-12-135Z_019f0b6c-4287-73c8-83cb-061be4b23111.jsonl,132876,,True,True,True,True,True,False,eligible
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/kea-atomic-signal-selectors/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/kea-atomic-signal-selectors/rep0/result.json,kea-atomic-signal-selectors,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,typescript,feature_request,0,0.9271523178807947,11306189,111,124,4013.3,0,False,,0,32135,2,,0,,True,True,True,True,True,False,ambiguous_multiple_sessions
Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/kgateway-consistent-hash-policy/rep0,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/kgateway-consistent-hash-policy/rep0/result.json,kgateway-consistent-hash-policy,baseline-preamble-orchestration,0,local-vllm/cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,high,go,feature_request,0,0.9907407407407407,9209495,136,135,2987.8,0,False,,0,67728,1,/home/will/evals/deep-swe-bench/results/Qwen3.6-27B-AWQ-BF16-INT4/high/baseline-preamble-orchestration/kgateway-consistent-hash-policy/rep0/session/2026-06-26T23-15-11-413Z_019f0637-3db5-7310-a2c1-d471704b316e.jsonl,512071,,True,True,True,True,True,False,eligible
