topic_id,task,size_observations,configs,cells,primary_type,member_configs,representative_doc_id,representative_text
actionlint-action-pinning-lint-topic-063,actionlint-action-pinning-lint,1,1,1,code_structure,observational-memory-glm52-off,88bf1c72a5e8141f44699984fdd53c52,"Surveyed codebase: RuleAction struct is in rule_action.go with VisitStep method handling ExecAction steps, and methods checkRepoAction/checkLocalAction/checkDockerAction. Config struct is in config.go with PathConfig and Paths map; it currently has self-hosted-runner, config-variables, and paths fields but no action-pinning section yet."
actionlint-action-pinning-lint-topic-064,actionlint-action-pinning-lint,1,1,1,test_failure,observational-memory-glm52-off,048a70727d8e46958914464ee3a8f046,"RuleBase in rule.go provides Error/Errorf methods and embeds name, desc, errs, config. NewRuleBase(name, desc) constructor. The Rule interface requires Errs(), Name(), Description(), EnableDebug, SetConfig, Config methods plus Pass methods."
actionlint-action-pinning-lint-topic-065,actionlint-action-pinning-lint,1,1,1,code_structure,observational-memory-glm52-off,1316db7302230883d0c3670ed1f3891a,"Pass interface in pass.go defines VisitStep, VisitJobPre, VisitJobPost, VisitWorkflowPre, VisitWorkflowPost callbacks. Visitor traverses workflow tree depth-first: Workflow -> Jobs -> Steps."
actionlint-action-pinning-lint-topic-066,actionlint-action-pinning-lint,2,2,2,implementation_state,observational-memory-glm52-off;observational-memory-gpt54mini-off,983e1580b61e196e28fe8af01b9921cc,Agent identified that ast.String provides ContainsExpression to detect ${{ }} placeholders and that isExprAssigned checks for a full expression assignment.
actionlint-action-pinning-lint-topic-067,actionlint-action-pinning-lint,1,1,1,implementation_state,observational-memory-glm52-off,cddb343fa3ea7f86c5c6b78c64ba68e3,"Surveyed linter.go Lint method (offset ~530-645): config is loaded from defaultConfig or project.Config(); rules slice is built with NewRuleAction(localActions) and NewRuleWorkflowCall(path, localReusableWorkflows); each rule gets r.SetConfig(cfg); errors collected via rule.Errs(); final filtering uses cfg.PathConfigs(path)."
actionlint-action-pinning-lint-topic-068,actionlint-action-pinning-lint,1,1,1,test_failure,observational-memory-glm52-off,08817a67a2e22ff672cb84c8187bfe3b,"completed: Created rule_action_pinning_test.go with TestRuleActionPinning (checks reusable workflow error, local/docker/expression-name skips, dynamic ref detection) and TestRuleActionPinningAllowDeny (checks case-insensitive allowed-owners and denied-actions precedence). Replaced custom Contains helper with strings.Contains."
actionlint-action-pinning-lint-topic-069,actionlint-action-pinning-lint,5,5,5,test_failure,observational-memory-gpt54-low;observational-memory-gpt54-xhigh;observational-memory-gpt54mini-low;observational-memory-gpt54mini-off;observational-memory-gpt55-xhigh,a3e372d126fb75033cc38d882017dba8,User requested error suggestions for popular actions to reference the specific known version from known-actions data.
actionlint-action-pinning-lint-topic-070,actionlint-action-pinning-lint,1,1,1,implementation_state,observational-memory-gpt54-low,83af858129214b0f75b41e27b7fe7b71,"Assistant inspected implementation points for the requested rule in config.go, rule.go, ast.go, rule_action.go, and linter.go; ripgrep was unavailable in the environment so grep was used instead."
actionlint-action-pinning-lint-topic-071,actionlint-action-pinning-lint,1,1,1,implementation_state,observational-memory-gpt54-low,ef1196eaf45ddcf8e6628fc6f7f70eef,Repository state before work: branch was main and working tree was clean.
actionlint-action-pinning-lint-topic-072,actionlint-action-pinning-lint,4,3,4,self_reported_completion,observational-memory-gpt54-low;observational-memory-gpt54mini-low;observational-memory-gpt55-xhigh,6e39e1f0ebdd172c3634d9c406fb4f97,"Agent inspected `config.go`, `rule.go`, and `rule_action.go` to understand config parsing, rule base behavior, and existing action `uses:` validation."
actionlint-action-pinning-lint-topic-073,actionlint-action-pinning-lint,2,2,2,test_failure,observational-memory-gpt54-low;observational-memory-gpt55-low,1cebabe1edb676ffdd2b35df06995665,"Agent attempted to use `rg` to search the repository, but the command failed because `rg` is not installed; the agent used `grep -R` instead to locate rule constructors and visitor methods."
actionlint-action-pinning-lint-topic-074,actionlint-action-pinning-lint,2,2,2,self_reported_completion,observational-memory-gpt54-low;observational-memory-gpt54-off,1d66e46cd9b0b86169017f0fbb200107,"Agent fell back to grep and located relevant integration points including CLI flag parsing in command.go, rule registration and SetConfig usage in linter.go, and path-based config filtering in config.go."
actionlint-action-pinning-lint-topic-075,actionlint-action-pinning-lint,1,1,1,self_reported_completion,observational-memory-gpt54-low,f5df9aedf3fe5b144de95264892e8939,"Agent inspected linter.go and ast.go to locate how rules are instantiated and configured, confirming that Linter builds a rules slice, applies SetConfig to each rule, and that step-level uses refs are stored on ExecAction.Uses while job-level reusable workflow refs are stored on Job.WorkflowCall.Uses."
actionlint-action-pinning-lint-topic-076,actionlint-action-pinning-lint,2,2,2,self_reported_completion,observational-memory-gpt54-low;observational-memory-gpt55-low,73e8e6909146742e22c2aa0af90cee58,"Agent inspected linter integration points in linter.go, rule.go, command.go, and ast.go to locate where rules are registered, how rule config is injected, where CLI flags are defined, and how action uses strings expose expression detection."
actionlint-action-pinning-lint-topic-077,actionlint-action-pinning-lint,1,1,1,test_failure,observational-memory-gpt54-low,85ea2c91c5b1092dab19afc0c5d47699,"Unresolved blocker: linter.go integration is incomplete because edits to wire LinterOptions.ActionPinningLevel, store parsed override state on Linter, and register NewRuleActionPinning in the default rules list failed with exact-match edit errors."
actionlint-action-pinning-lint-topic-078,actionlint-action-pinning-lint,4,2,4,implementation_state,observational-memory-gpt54-off;observational-memory-gpt54mini-low,902f68caed79fe2a573f329a6721fb4d,"Assistant surveyed the codebase for implementation points, including config.go, rule.go, ast.go, and rule wiring in linter.go, and identified that step actions use ExecAction.Uses and reusable workflows use WorkflowCall.Uses in the AST."
actionlint-action-pinning-lint-topic-079,actionlint-action-pinning-lint,1,1,1,implementation_state,observational-memory-gpt54-off,3e9470a13fee89b8647a04d8c7727588,Assistant confirmed the repository started on branch `main` with a clean working tree and discovered the environment lacks `rg` (`/bin/bash: line 1: rg: command not found`).
actionlint-action-pinning-lint-topic-080,actionlint-action-pinning-lint,1,1,1,implementation_state,observational-memory-gpt54-off,5fe489de41b3d28d152b899351395b65,"Assistant inspected command.go and confirmed actionlint CLI flags are defined in Command.Main, indicating the new action-pinning CLI override should be wired there."
actionlint-action-pinning-lint-topic-081,actionlint-action-pinning-lint,1,1,1,code_structure,observational-memory-gpt54-off,4bc630a950e04c0c48791358be1d3a64,"Assistant began implementing the new action-pinning rule in rule_action_pinning.go with config-driven allow/deny matching, pinning-level checks, dynamic-ref errors, reusable workflow support, and suggestions sourced from PopularActions."
actionlint-action-pinning-lint-topic-082,actionlint-action-pinning-lint,3,3,3,test_failure,observational-memory-gpt54mini-low;observational-memory-gpt55-low;observational-memory-gpt55-xhigh,8b46468b539c3839ec71b708134a0360,User specified action-pinning error messages should distinguish reusable workflows from step actions.
actionlint-action-pinning-lint-topic-083,actionlint-action-pinning-lint,1,1,1,task_requirement,observational-memory-gpt54mini-low,4c5cbaa08b91fdbf3e1f951d9f549ba2,"User specified that action-pinning should default to semver, allow null to disable, and treat an empty action-pinning object as enabling the rule with defaults."
actionlint-action-pinning-lint-topic-084,actionlint-action-pinning-lint,2,2,2,task_requirement,observational-memory-gpt54mini-low;observational-memory-gpt54mini-off,9f9d973123d0b8aaa3953e76c34d5f64,"User specified that global and per-path allow and deny lists merge by union across matching configurations, with denials taking precedence so denied entries still undergo pinning checks instead of being unconditionally blocked."
actionlint-action-pinning-lint-topic-085,actionlint-action-pinning-lint,1,1,1,self_reported_completion,observational-memory-gpt54mini-low,0d1750c5a7a5b6cf2250adca0ff488fd,"Agent inspected config.go, rule_action.go, rule.go, popular_actions.go, and ast.go to locate existing config and action/workflow AST structures relevant to the new rule."
actionlint-action-pinning-lint-topic-086,actionlint-action-pinning-lint,1,1,1,self_reported_completion,observational-memory-gpt54mini-low,909b2f6fc33576211beca6a2784cd476,"Agent inspected ast.go, command.go, and linter.go to locate String, Exec, config loading, and command-line flag wiring for the new action-pinning rule."
actionlint-action-pinning-lint-topic-087,actionlint-action-pinning-lint,1,1,1,self_reported_completion,observational-memory-gpt54mini-low,d53099ff069b4108025b382eb749e033,Agent added ConfigForPath and mergeActionPinningConfigs so global and per-path action-pinning settings are merged before rules receive config.
actionlint-action-pinning-lint-topic-088,actionlint-action-pinning-lint,1,1,1,task_requirement,observational-memory-gpt54mini-off,72e87b6ee89eee0b32fec48c285cd741,"User specified config merging behavior for allowed-owners, allowed-actions, denied-owners, and denied-actions: global and per-path lists merge by union, and denials take precedence over allowances."
actionlint-action-pinning-lint-topic-089,actionlint-action-pinning-lint,2,1,2,test_failure,observational-memory-gpt54mini-off,e7e7ec098d04eef3297662b3c77e0ea7,"User requested distinct error messages for reusable workflows versus step actions, plus suggestions for popular known-actions entries to reference the specific known version."
actionlint-action-pinning-lint-topic-090,actionlint-action-pinning-lint,1,1,1,task_requirement,observational-memory-gpt54mini-off,d43311a5257127e25aebe24576e2ff9c,"User requested validation to reject invalid levels, owners with slashes, and malformed owner/repo entries in both allowed and denied lists."
actionlint-action-pinning-lint-topic-091,actionlint-action-pinning-lint,3,2,3,self_reported_completion,observational-memory-gpt54mini-off;observational-memory-gpt54mini-xhigh,de6e5b5f656d9404bc1c814974d937e1,"Agent inspected config.go and found Config currently supports self-hosted-runner, config-variables, and paths with per-path ignore patterns, but no action-pinning section yet."
actionlint-action-pinning-lint-topic-092,actionlint-action-pinning-lint,2,1,2,self_reported_completion,observational-memory-gpt54mini-off,4625fab97d3dd8d33b6d52b42ad0942d,Agent inspected linter.go and confirmed the rule registration list currently includes RuleAction and RuleWorkflowCall but no action-pinning rule yet.
actionlint-action-pinning-lint-topic-093,actionlint-action-pinning-lint,1,1,1,self_reported_completion,observational-memory-gpt54mini-off,c06c915415f556c5a693aef184bdefa4,Agent inspected cmd/actionlint/main.go and confirmed it simply constructs actionlint.Command with stdin/stdout/stderr and calls Main(os.Args).
actionlint-action-pinning-lint-topic-094,actionlint-action-pinning-lint,6,3,6,self_reported_completion,observational-memory-gpt54mini-off;observational-memory-gpt55-low;observational-memory-gpt55-off,afb0c96f2c75755462106a1f53009b5b,Modified config.go to add ActionPinning *ActionPinningConfig to both Config and PathConfig and to validate global and per-path action-pinning sections during config parsing.
actionlint-action-pinning-lint-topic-095,actionlint-action-pinning-lint,1,1,1,self_reported_completion,observational-memory-gpt54mini-off,2558193b2243b56175fd0809bc54c6a4,Agent wired a new action-pinning level override into LinterOptions and linter setup so invalid override levels are rejected before config loading.
